"player_id","player_name","player_position"
854,"Marco Gabriel Damasceno Alves","Atacante"
408,"Agenor Detofol","Goleiro"
910,"Teodoro Junio Barbosa de Araújo","Meia"
647,"Danrlei Rosa dos Santos","Zagueiro"
582,"Marcos Junio Lima dos Santos","Atacante"
585,"Alexandre Rosa Paschoalato","Goleiro"
763,"Ebert Cardoso da Silva","Lateral"
497,"Guilherme Costa Machado Silveira","Meia"
337,"Paulo Sérgio de Oliveira","Meia"
1013,"Kauê da Silva","Atacante"
960,"Matheus Henrique Cassini de Paula","Meia"
425,"Ednei Barbosa de Souza","Zagueiro"
675,"Marcos Danilo Padilha","Goleiro"
422,"Giovanni Palmieri dos Santos","Lateral"
484,"Geuvânio Santos Silva","Atacante"
278,"Evanildo Borges Barbosa Júnior","Meia"
460,"Gutieri Tomelin","Zagueiro"
70,"Marcos Vicente dos Santos","Meia"
40,"Marcelo Pereira da Costa","Meia"
291,"Francisco Sousa dos Santos","Lateral"
768,"Danilo das Neves Pinheiro","Meia"
912,"Matheus Pereira da Silva","Meia"
76,"Maicon Thiago Pereira de Souza","Meia"
780,"Diego Cardoso Nogueira","Atacante"
413,"Thiago Galhardo do Nascimento Rocha","Meia"
700,"William Cordeiro Melo","Lateral"
61,"Denilson Pereira Neves","Meia"
51,"Luis Fabiano Clemente","Atacante"
367,"Alan Santos da Silva","Meia"
252,"Vanderlei Farias da Silva","Goleiro"
389,"João Filipe Rabelo da Costa e Silva","Zagueiro"
835,"Isaac Oliveira Prado","Atacante"
787,"Eduardo Gabriel dos Santos Bauermann","Zagueiro"
262,"Everton José Modesto Silva","Lateral"
931,"Bruno Duarte Nicomedes","Atacante"
973,"Henrique de Souza Trevisan","Zagueiro"
245,"Everton Kempes dos Santos Gonçalves","Atacante"
345,"Danilo Fernandes Batista","Goleiro"
293,"Márcio Passos de Albuquerque","Atacante"
404,"João Paulo Gomes da Costa","Lateral"
1038,"Wesley Pionteck Souza","Meia"
23,"Rodrigo Baldasso da Costa","Zagueiro"
145,"Adenor Leonardo Bachi","Técnico"
184,"Denis Cesar de Matos","Goleiro"
994,"Evandro da Silva","Atacante"
600,"Matheus Francisco Inácio","Goleiro"
1005,"Lucas Lovat","Lateral"
915,"Alisson Alves Farias","Meia"
543,"Thiago dos Santos","Meia"
512,"Emerson da Conceição","Lateral"
496,"Hernani Azevedo Junior","Meia"
888,"Andrigo Oliveira de Araujo","Meia"
688,"Gabriel Barbosa Almeida","Atacante"
853,"Jucemar de Oliveira Cordeiro Júnior","Goleiro"
991,"José Carlos Ferreira Junior","Zagueiro"
92,"Lucas Pierre Santos Oliveira","Meia"
238,"Wellington Aleixo dos Santos","Lateral"
249,"Rudnei da Rosa","Meia"
10,"Artur Alves da Silva Neto","Técnico"
755,"Sander Henrique Bertolotto","Lateral"
303,"Francisco Rithely da Silva Sousa","Meia"
290,"Bruno César Pereira da Silva","Meia"
952,"Daniel da Silva dos Anjos","Atacante"
27,"Rafael Martiniano de Miranda Moura","Atacante"
22,"Lúcio Flávio dos Santos","Meia"
226,"Renan Henrique Oliveira Vieira","Meia"
365,"Fellipe Ramos Ignez Bastos","Meia"
135,"William José de Souza","Meia"
601,"Higor Rodrigues Barbosa Leite","Meia"
227,"Felipe Azevedo dos Santos","Atacante"
722,"Alberto Valentim do Carmo Neto","Técnico"
893,"Luiz Fernando Macedo dos Santos","Meia"
719,"Erik Nascimento Lima","Atacante"
813,"Matheus Reis de Lima","Lateral"
55,"Almir Lopes de Luna","Meia"
398,"Edson José da Silva","Zagueiro"
38,"Marcos Arouca da Silva","Meia"
955,"Leandro Henrique do Nascimento","Atacante"
870,"Paulo Modesto da Silva Júnior","Meia"
691,"Wanderson de Macedo Costa","Atacante"
1019,"Renato Kayser de Souza","Atacante"
